
ADVP-4
NP,0.5
IN,0.5

ADVP-TMP-4
NP,0.25
-NONE-,0.25
RB,0.5

ADVP-LOC-CLR
PP,0.114285714286
RB,0.614285714286
-NONE-,0.128571428571

WHADVP-8
WRB,1.0

ADVP-PRP
-NONE-,0.92513368984

ADVP-1
PP,0.307692307692
RB,0.307692307692
NP,0.153846153846

ADVP-2
PP,0.5
RB,0.416666666667

ADVP-CLR
PP,0.116772823779
RB,0.57855626327

WHADVP-24
-NONE-,1.0

WHADVP
WRB,0.695652173913
JJ,0.130434782609
RB,0.130434782609

ADVP-CLR-TPC-1
RB,1.0

ADVP-LOC-TMP
-NONE-,1.0

ADVP-DIR-CLR
PP,0.166666666667
RP,0.166666666667
RB,0.333333333333
IN,0.333333333333

ADVP-TPC-1
RB,1.0

ADVP-PRD
PP,0.133235724744
RB,0.398243045388
NP,0.184480234261

ADVP-LOC-PRD-TPC-3
CC,0.2
RB,0.8

ADVP-LOC
-NONE-,0.285271317829
RB,0.473643410853

ADVP-PRP-4
-NONE-,1.0

ADVP-DIR
PP,0.132894736842
RB,0.547368421053
IN,0.122368421053

ADVP-MNR-2
RB,1.0

ADVP-MNR-3
-NONE-,1.0

ADVP-MNR-1
-NONE-,1.0

ADVP-HLN
RB,1.0

ADVP-LOC-PRD
PP,0.122994652406
RB,0.417112299465
-NONE-,0.358288770053

ADVP-TMP-CLR-TPC-1
RB,1.0

ADVP-LOC-TPC-PRD-1
RB,1.0

ADVP-PUT-2
PP,0.5
ADVP,0.5

ADVP-DIR-TPC-2
RB,0.5
IN,0.5

ADVP-3
PP,0.285714285714
RB,0.238095238095
IN,0.142857142857
NP,0.142857142857

ADVP-TPC-PRD-1
RB,1.0

ADVP-DIR-TPC-4
RB,1.0

ADVP-TMP-CLR
RB,0.516129032258
-NONE-,0.225806451613

ADVP-TMP-PRD-TPC-3
RB,1.0

WHADVP-14
WRB,1.0

ADVP-5
-NONE-,1.0

ADVP-MNR-CLR
PP,0.333333333333
RBR,0.166666666667
RB,0.333333333333
ADVP,0.166666666667

WHADVP-6
-NONE-,0.142857142857
WRB,0.785714285714

ADVP-PUT-TPC-4
NN,0.5
JJ,0.5

ADVP-TMP-TPC-3
RB,1.0

ADVP-CLR-MNR
RB,1.0

ADVP-TMP-PRD-TPC-4
RB,1.0

ADVP-TMP-PRD
-NONE-,0.294117647059
RB,0.411764705882

ADVP-LOC-PRD-TPC-1
RB,0.962962962963

ADVP-LOC-PRD-TPC-2
RB,1.0

ADVP-MNR
-NONE-,0.160756501182
RB,0.702127659574

ADVP-LOC-PRD-TPC-4
RB,1.0

ADVP-PUT
PP,0.214285714286
RB,0.452380952381

ADVP-TMP-2
-NONE-,0.142857142857
RB,0.857142857143

ADVP-TMP-3
RB,1.0

ADVP-LOC-TPC
-NONE-,1.0

WHADVP-TMP-1
WRB,1.0

ADVP-MNR-TMP
-NONE-,1.0

ADVP-MNR-TPC-1
RB,1.0

WHADVP-22
-NONE-,1.0

ADVP-CLR-TPC-3
RB,1.0

ADVP-PRD-2
NP-ADV,0.5
RB,0.5

ADVP-PRD-TPC-1
NN,0.111111111111
RB,0.722222222222
IN,0.111111111111

ADVP-PRD-TPC-3
RB,0.5
IN,0.5

ADVP-PRD-TPC-2
S,0.1
RB,0.8
IN,0.1

ADVP-LOC-TPC-1
RB,1.0

ADVP
RB,0.762530217566

ADVP-LOC-TPC-2
RB,1.0

WHADVP-3
-NONE-,0.227154046997
WRB,0.718015665796

WHADVP-2
WRB,0.737094837935
-NONE-,0.211284513806

WHADVP-1
WRB,0.721238938053
-NONE-,0.226401179941

ADVP-TMP-PRD-TPC-2
RB,1.0

WHADVP-7
WRB,1.0

ADVP-TMP
RB,0.6304008329
-NONE-,0.181936491411

WHADVP-5
WRB,0.848484848485

WHADVP-4
WRB,0.743801652893
-NONE-,0.157024793388

ADVP-PRD-TMP
-NONE-,1.0

ADVP-LOC-CLR-TPC-2
RB,1.0

ADVP-EXT
RB,0.594936708861

ADVP-PRD-LOC-TPC-1
RB,1.0

ADVP-TMP-1
RB,1.0

ADVP-LOC-2
RB,1.0

ADVP-CLR-3
TO,0.333333333333
RB,0.666666666667

ADVP-CLR-1
IN,1.0

ADVP-LOC-PRD-1
RB,1.0

ADVP-PRD-LOC
PP,0.333333333333
IN,0.666666666667

ADVP-TPC-2
RB,0.333333333333
IN,0.666666666667
